id;ordernumber;pricegroup;von;zu;price;pseudoprice;baseprice;bulkgroup;taxgroup;taxvalue
26299;104437;EK;1;beliebig;7,8;;0;0;I;19
26300;104437;H05;1;beliebig;6,23;;0;0;+;19
26301;104437;H08;1;beliebig;6,03;;0;0;+;19
26302;104437;H15;1;beliebig;5,57;;0;0;+;19
26303;104437;H20;1;beliebig;5,24;;0;0;+;19
26304;104439;EK;1;beliebig;8,29;;0;0;I;19
26305;104439;H05;1;beliebig;6,62;;0;0;+;19
26306;104439;H08;1;beliebig;6,41;;0;0;+;19
26307;104439;H15;1;beliebig;5,92;;0;0;+;19
26308;104439;H20;1;beliebig;5,57;;0;0;+;19
26309;104439;H33;1;beliebig;4,67;;0;0;+;19
26310;104441;EK;1;beliebig;3,95;;0;0;I;19
26311;104441;H05;1;beliebig;3,15;;0;0;+;19
26312;104441;H08;1;beliebig;3,05;;0;0;+;19
26313;104441;H15;1;beliebig;2,82;;0;0;+;19
26314;104441;H20;1;beliebig;2,66;;0;0;+;19
26315;104441;H33;1;beliebig;2,22;;0;0;+;19
26316;104442;EK;1;beliebig;3,95;;0;0;I;19
26317;104442;H05;1;beliebig;3,15;;0;0;+;19
26318;104442;H08;1;beliebig;3,05;;0;0;+;19
26319;104442;H15;1;beliebig;2,82;;0;0;+;19
26320;104442;H20;1;beliebig;2,66;;0;0;+;19
26321;104442;H33;1;beliebig;2,22;;0;0;+;19
26322;104443;EK;1;beliebig;3,95;;0;0;I;19
26323;104443;H05;1;beliebig;3,15;;0;0;+;19
26324;104443;H08;1;beliebig;3,05;;0;0;+;19
26325;104443;H15;1;beliebig;2,82;;0;0;+;19
26326;104443;H20;1;beliebig;2,66;;0;0;+;19
26327;104443;H33;1;beliebig;2,22;;0;0;+;19
26328;104444;EK;1;beliebig;4,99;;0;0;I;19
26329;104444;H05;1;beliebig;3,98;;0;0;+;19
26330;104444;H08;1;beliebig;3,86;;0;0;+;19
26331;104444;H15;1;beliebig;3,56;;0;0;+;19
26332;104444;H20;1;beliebig;3,35;;0;0;+;19
26333;104444;H33;1;beliebig;2,81;;0;0;+;19
26334;104445;EK;1;beliebig;4,99;;0;0;I;19
26335;104445;H05;1;beliebig;3,98;;0;0;+;19
26336;104445;H08;1;beliebig;3,86;;0;0;+;19
26337;104445;H15;1;beliebig;3,56;;0;0;+;19
26338;104445;H20;1;beliebig;3,35;;0;0;+;19
26339;104445;H33;1;beliebig;2,81;;0;0;+;19
26340;104446;EK;1;beliebig;4,99;;0;0;I;19
26341;104446;H05;1;beliebig;3,98;;0;0;+;19
26342;104446;H08;1;beliebig;3,86;;0;0;+;19
26343;104446;H15;1;beliebig;3,56;;0;0;+;19
26344;104446;H20;1;beliebig;3,35;;0;0;+;19
26345;104446;H33;1;beliebig;2,81;;0;0;+;19
26346;104447;EK;1;beliebig;1,39;;0;0;I;19
26347;104447;H05;1;beliebig;1,11;;0;0;+;19
26348;104447;H08;1;beliebig;1,07;;0;0;+;19
26349;104447;H15;1;beliebig;0,99;;0;0;+;19
26350;104447;H20;1;beliebig;0,93;;0;0;+;19
26351;104447;H33;1;beliebig;0,78;;0;0;+;19
26352;104448;EK;1;beliebig;12,99;;0;0;I;19
26353;104448;H05;1;beliebig;10,37;;0;0;+;19
26354;104448;H08;1;beliebig;10,04;;0;0;+;19
26355;104448;H15;1;beliebig;9,28;;0;0;+;19
26356;104448;H20;1;beliebig;8,73;;0;0;+;19
26357;104448;H33;1;beliebig;7,31;;0;0;+;19
26358;104449;EK;1;beliebig;1,09;;0;0;I;19
26359;104449;H05;1;beliebig;0,87;;0;0;+;19
26360;104449;H08;1;beliebig;0,84;;0;0;+;19
26361;104449;H15;1;beliebig;0,78;;0;0;+;19
26362;104449;H20;1;beliebig;0,73;;0;0;+;19
26363;104449;H33;1;beliebig;0,61;;0;0;+;19
26364;104450;EK;1;beliebig;9,99;;0;0;I;19
26365;104450;H05;1;beliebig;7,98;;0;0;+;19
26366;104450;H08;1;beliebig;7,72;;0;0;+;19
26367;104450;H15;1;beliebig;7,14;;0;0;+;19
26368;104450;H20;1;beliebig;6,72;;0;0;+;19
26369;104450;H33;1;beliebig;5,62;;0;0;+;19
26370;104451;EK;1;beliebig;1,39;;0;0;I;19
26371;104451;H05;1;beliebig;1,11;;0;0;+;19
26372;104451;H08;1;beliebig;1,07;;0;0;+;19
26373;104451;H15;1;beliebig;0,99;;0;0;+;19
26374;104451;H20;1;beliebig;0,93;;0;0;+;19
26375;104451;H33;1;beliebig;0,78;;0;0;+;19
26376;104452;EK;1;beliebig;12,99;;0;0;I;19
26377;104452;H05;1;beliebig;10,37;;0;0;+;19
26378;104452;H08;1;beliebig;10,04;;0;0;+;19
26379;104452;H15;1;beliebig;9,28;;0;0;+;19
26380;104452;H20;1;beliebig;8,73;;0;0;+;19
26381;104452;H33;1;beliebig;7,31;;0;0;+;19
26382;104453;EK;1;beliebig;1,39;;0;0;I;19
26383;104453;H05;1;beliebig;1,11;;0;0;+;19
26384;104453;H08;1;beliebig;1,07;;0;0;+;19
26385;104453;H15;1;beliebig;0,99;;0;0;+;19
26386;104453;H20;1;beliebig;0,93;;0;0;+;19
26387;104453;H33;1;beliebig;0,78;;0;0;+;19
26388;104454;EK;1;beliebig;12,99;;0;0;I;19
26389;104454;H05;1;beliebig;10,37;;0;0;+;19
26390;104454;H08;1;beliebig;10,04;;0;0;+;19
26391;104454;H15;1;beliebig;9,28;;0;0;+;19
26392;104454;H20;1;beliebig;8,73;;0;0;+;19
26393;104454;H33;1;beliebig;7,31;;0;0;+;19
26394;104457;EK;1;beliebig;3,99;;0;0;I;19
26395;104457;H05;1;beliebig;3,19;;0;0;+;19
26396;104457;H08;1;beliebig;3,08;;0;0;+;19
26397;104457;H15;1;beliebig;2,85;;0;0;+;19
26398;104457;H20;1;beliebig;2,68;;0;0;+;19
26399;104457;H33;1;beliebig;2,25;;0;0;+;19
26400;104458;EK;1;beliebig;2,89;;0;0;I;19
26401;104458;H05;1;beliebig;2,31;;0;0;+;19
26402;104458;H08;1;beliebig;2,23;;0;0;+;19
26403;104458;H15;1;beliebig;2,06;;0;0;+;19
26404;104458;H20;1;beliebig;1,94;;0;0;+;19
26405;104458;H33;1;beliebig;1,63;;0;0;+;19
26406;104459;EK;1;beliebig;1,19;;0;0;I;19
26407;104459;H05;1;beliebig;0,95;;0;0;+;19
26408;104459;H08;1;beliebig;0,92;;0;0;+;19
26409;104459;H15;1;beliebig;0,85;;0;0;+;19
26410;104459;H20;1;beliebig;0,8;;0;0;+;19
26411;104459;H33;1;beliebig;0,67;;0;0;+;19
26412;104460;EK;1;beliebig;1,19;;0;0;I;19
26413;104460;H05;1;beliebig;0,95;;0;0;+;19
26414;104460;H08;1;beliebig;0,92;;0;0;+;19
26415;104460;H15;1;beliebig;0,95;;0;0;+;19
26416;104460;H20;1;beliebig;0,8;;0;0;+;19
26417;104460;H33;1;beliebig;0,67;;0;0;+;19
26418;104461;EK;1;beliebig;0,79;;0;0;I;19
26419;104461;H05;1;beliebig;0,63;;0;0;+;19
26420;104461;H08;1;beliebig;0,61;;0;0;+;19
26421;104461;H15;1;beliebig;0,56;;0;0;+;19
26422;104461;H20;1;beliebig;0,53;;0;0;+;19
26423;104461;H33;1;beliebig;0,44;;0;0;+;19
26424;104462;EK;1;beliebig;4,79;;0;0;I;19
26425;104462;H05;1;beliebig;3,82;;0;0;+;19
26426;104462;H08;1;beliebig;3,7;;0;0;+;19
26427;104462;H15;1;beliebig;3,42;;0;0;+;19
26428;104462;H20;1;beliebig;3,22;;0;0;+;19
26429;104462;H33;1;beliebig;2,7;;0;0;+;19
26430;104463;EK;1;beliebig;1,6;;0;0;I;19
26431;104463;H05;1;beliebig;1,28;;0;0;+;19
26432;104463;H08;1;beliebig;1,24;;0;0;+;19
26433;104463;H15;1;beliebig;1,14;;0;0;+;19
26434;104463;H20;1;beliebig;1,08;;0;0;+;19
26435;104463;H33;1;beliebig;0,9;;0;0;+;19
26436;104464;EK;1;beliebig;7,8;;0;0;I;19
26437;104464;H05;1;beliebig;6,23;;0;0;+;19
26438;104464;H08;1;beliebig;6,03;;0;0;+;19
26439;104464;H15;1;beliebig;5,57;;0;0;+;19
26440;104464;H20;1;beliebig;5,24;;0;0;+;19
26441;104464;H33;1;beliebig;4,39;;0;0;+;19
26442;104467;EK;1;beliebig;33,99;;0;0;I;19
26443;104467;H05;1;beliebig;27,14;;0;0;+;19
26444;104467;H08;1;beliebig;27,14;;0;0;+;19
26445;104467;H15;1;beliebig;24,28;;0;0;+;19
26446;104467;H20;1;beliebig;22,85;;0;0;+;19
26447;104467;H33;1;beliebig;19,14;;0;0;+;19
26448;104468;EK;1;beliebig;34,99;;0;0;I;19
26449;104468;H05;1;beliebig;27,93;;0;0;+;19
26450;104468;H08;1;beliebig;27,93;;0;0;+;19
26451;104468;H15;1;beliebig;24,99;;0;0;+;19
26452;104468;H20;1;beliebig;23,52;;0;0;+;19
26453;104468;H33;1;beliebig;19,7;;0;0;+;19
26454;104469;EK;1;beliebig;7,99;;0;0;I;19
26455;104469;H05;1;beliebig;6,38;;0;0;+;19
26456;104469;H08;1;beliebig;6,38;;0;0;+;19
26457;104469;H15;1;beliebig;5,71;;0;0;+;19
26458;104469;H20;1;beliebig;5,37;;0;0;+;19
26459;104469;H33;1;beliebig;4,5;;0;0;+;19
26460;104470;EK;1;beliebig;7,49;;0;0;I;19
26461;104470;H05;1;beliebig;5,98;;0;0;+;19
26462;104470;H08;1;beliebig;5,98;;0;0;+;19
26463;104470;H15;1;beliebig;5,35;;0;0;+;19
26464;104470;H20;1;beliebig;5,04;;0;0;+;19
26465;104470;H33;1;beliebig;4,22;;0;0;+;19
26466;104471;EK;1;beliebig;19,99;;0;0;I;19
26467;104471;H05;1;beliebig;15,96;;0;0;+;19
26468;104471;H08;1;beliebig;15,45;;0;0;+;19
26469;104471;H15;1;beliebig;14,28;;0;0;+;19
26470;104471;H20;1;beliebig;13,44;;0;0;+;19
26471;104471;H33;1;beliebig;11,25;;0;0;+;19
26472;104472;EK;1;beliebig;2,09;;0;0;I;19
26473;104472;H05;1;beliebig;1,67;;0;0;+;19
26474;104472;H08;1;beliebig;1,62;;0;0;+;19
26475;104472;H15;1;beliebig;1,49;;0;0;+;19
26476;104472;H20;1;beliebig;1,41;;0;0;+;19
26477;104472;H33;1;beliebig;1,18;;0;0;+;19
26478;104473;EK;1;beliebig;49,49;;0;0;I;19
26479;104473;H05;1;beliebig;39,51;;0;0;+;19
26480;104473;H08;1;beliebig;38,26;;0;0;+;19
26481;104473;H15;1;beliebig;35,35;;0;0;+;19
26482;104473;H20;1;beliebig;33,27;;0;0;+;19
26483;104473;H33;1;beliebig;27,86;;0;0;+;19
26484;104474;EK;1;beliebig;42,69;;0;0;I;19
26485;104474;H05;1;beliebig;34,08;;0;0;+;19
26486;104474;H08;1;beliebig;33;;0;0;+;19
26487;104474;H15;1;beliebig;30,49;;0;0;+;19
26488;104474;H20;1;beliebig;28,7;;0;0;+;19
26489;104474;H33;1;beliebig;24,04;;0;0;+;19
26490;104475;EK;1;beliebig;2,19;;0;0;I;19
26491;104475;H05;1;beliebig;1,75;;0;0;+;19
26492;104475;H08;1;beliebig;1,69;;0;0;+;19
26493;104475;H15;1;beliebig;1,56;;0;0;+;19
26494;104475;H20;1;beliebig;1,47;;0;0;+;19
26495;104475;H33;1;beliebig;1,23;;0;0;+;19
26496;104476;EK;1;beliebig;49,49;;0;0;I;19
26497;104476;H05;1;beliebig;39,51;;0;0;+;19
26498;104476;H08;1;beliebig;38,26;;0;0;+;19
26499;104476;H15;1;beliebig;35,35;;0;0;+;19
26500;104476;H20;1;beliebig;33,27;;0;0;+;19
26501;104476;H33;1;beliebig;27,86;;0;0;+;19
26502;104477;EK;1;beliebig;2,39;;0;0;I;19
26503;104477;H05;1;beliebig;1,91;;0;0;+;19
26504;104477;H08;1;beliebig;1,85;;0;0;+;19
26505;104477;H15;1;beliebig;1,71;;0;0;+;19
26506;104477;H20;1;beliebig;1,61;;0;0;+;19
26507;104477;H33;1;beliebig;1,35;;0;0;+;19
26508;104478;EK;1;beliebig;2,39;;0;0;I;19
26509;104478;H05;1;beliebig;1,91;;0;0;+;19
26510;104478;H08;1;beliebig;1,85;;0;0;+;19
26511;104478;H15;1;beliebig;1,71;;0;0;+;19
26512;104478;H20;1;beliebig;1,61;;0;0;+;19
26513;104478;H33;1;beliebig;1,35;;0;0;+;19
26514;104479;EK;1;beliebig;3,99;;0;0;I;19
26515;104479;H05;1;beliebig;3,19;;0;0;+;19
26516;104479;H08;1;beliebig;3,09;;0;0;+;19
26517;104479;H15;1;beliebig;2,85;;0;0;+;19
26518;104479;H20;1;beliebig;2,68;;0;0;+;19
26519;104479;H33;1;beliebig;2,25;;0;0;+;19
26520;104480;EK;1;beliebig;7,8;;0;0;I;19
26521;104480;H05;1;beliebig;6,23;;0;0;+;19
26522;104480;H08;1;beliebig;6,03;;0;0;+;19
26523;104480;H15;1;beliebig;5,57;;0;0;+;19
26524;104480;H20;1;beliebig;5,24;;0;0;+;19
26525;104480;H33;1;beliebig;4,39;;0;0;+;19
26526;104481;EK;1;beliebig;102,2;;0;0;I;19
26527;104481;H05;1;beliebig;81,59;;0;0;+;19
26528;104481;H08;1;beliebig;79,01;;0;0;+;19
26529;104481;H15;1;beliebig;73;;0;0;+;19
26530;104481;H20;1;beliebig;68,71;;0;0;+;19
26531;104481;H33;1;beliebig;57,54;;0;0;+;19
26532;104483;EK;1;beliebig;3,99;4,99;0;0;I;19
26533;104483;H05;1;beliebig;3,19;4,99;0;0;+;19
26534;104483;H08;1;beliebig;3,08;4,99;0;0;+;19
26535;104483;H15;1;beliebig;2,85;4,99;0;0;+;19
26536;104483;H20;1;beliebig;2,68;4,99;0;0;+;19
26537;104483;H33;1;beliebig;2,25;4,99;0;0;+;19
26538;104484;EK;1;beliebig;6,79;7,8;0;0;I;19
26539;104484;H05;1;beliebig;5,42;7,8;0;0;+;19
26540;104484;H08;1;beliebig;5,25;7,8;0;0;+;19
26541;104484;H15;1;beliebig;4,85;7,8;0;0;+;19
26542;104484;H20;1;beliebig;4,56;7,8;0;0;+;19
26543;104484;H33;1;beliebig;3,82;7,8;0;0;+;19
26544;104485;EK;1;beliebig;5,8;;0;0;I;19
26545;104485;H05;1;beliebig;4,63;;0;0;+;19
26546;104485;H08;1;beliebig;4,48;;0;0;+;19
26547;104485;H15;1;beliebig;4,41;;0;0;+;19
26548;104485;H20;1;beliebig;3,9;;0;0;+;19
26549;104485;H33;1;beliebig;3,27;;0;0;+;19
26550;104486;EK;1;beliebig;1,99;;0;0;I;19
26551;104486;H05;1;beliebig;1,59;;0;0;+;19
26552;104486;H08;1;beliebig;1,54;;0;0;+;19
26553;104486;H15;1;beliebig;1,42;;0;0;+;19
26554;104486;H20;1;beliebig;1,34;;0;0;+;19
26555;104486;H33;1;beliebig;1,12;;0;0;+;19
26556;104487;EK;1;beliebig;5,8;;0;0;I;19
26557;104487;H05;1;beliebig;4,63;;0;0;+;19
26558;104487;H08;1;beliebig;4,48;;0;0;+;19
26559;104487;H15;1;beliebig;4,14;;0;0;+;19
26560;104487;H20;1;beliebig;3,9;;0;0;+;19
26561;104487;H33;1;beliebig;3,27;;0;0;+;19
26562;104488;EK;1;beliebig;1,99;;0;0;I;19
26563;104488;H05;1;beliebig;1,59;;0;0;+;19
26564;104488;H08;1;beliebig;1,54;;0;0;+;19
26565;104488;H15;1;beliebig;1,42;;0;0;+;19
26566;104488;H20;1;beliebig;1,34;;0;0;+;19
26567;104488;H33;1;beliebig;1,12;;0;0;+;19
26568;104489;EK;1;beliebig;5,8;;0;0;I;19
26569;104489;H05;1;beliebig;4,63;;0;0;+;19
26570;104489;H08;1;beliebig;4,48;;0;0;+;19
26571;104489;H15;1;beliebig;4,14;;0;0;+;19
26572;104489;H20;1;beliebig;3,9;;0;0;+;19
26573;104489;H33;1;beliebig;3,27;;0;0;+;19
26574;104490;EK;1;beliebig;1,99;;0;0;I;19
26575;104490;H05;1;beliebig;1,59;;0;0;+;19
26576;104490;H08;1;beliebig;1,54;;0;0;+;19
26577;104490;H15;1;beliebig;1,42;;0;0;+;19
26578;104490;H20;1;beliebig;1,34;;0;0;+;19
26579;104490;H33;1;beliebig;1,12;;0;0;+;19
26580;104497;EK;1;beliebig;8,95;;0;0;I;19
26581;104497;H05;1;beliebig;7,14;;0;0;+;19
26582;104497;H08;1;beliebig;6,92;;0;0;+;19
26583;104497;H15;1;beliebig;6,39;;0;0;+;19
26584;104497;H20;1;beliebig;6,02;;0;0;+;19
26585;104497;H33;1;beliebig;5,04;;0;0;+;19
26586;104498;EK;1;beliebig;8,95;;0;0;I;19
26587;104498;H05;1;beliebig;7,14;;0;0;+;19
26588;104498;H08;1;beliebig;6,92;;0;0;+;19
26589;104498;H15;1;beliebig;6,39;;0;0;+;19
26590;104498;H20;1;beliebig;6,02;;0;0;+;19
26591;104498;H33;1;beliebig;5,04;;0;0;+;19
26592;104499;EK;1;beliebig;8,95;;0;0;I;19
26593;104499;H05;1;beliebig;7,14;;0;0;+;19
26594;104499;H08;1;beliebig;6,92;;0;0;+;19
26595;104499;H15;1;beliebig;6,39;;0;0;+;19
26596;104499;H20;1;beliebig;6,02;;0;0;+;19
26597;104499;H33;1;beliebig;5,04;;0;0;+;19
26598;104500;EK;1;beliebig;7,8;;0;0;I;19
26599;104500;H05;1;beliebig;6,23;;0;0;+;19
26600;104500;H08;1;beliebig;6,03;;0;0;+;19
26601;104500;H15;1;beliebig;5,57;;0;0;+;19
26602;104500;H20;1;beliebig;5,24;;0;0;+;19
26603;104500;H33;1;beliebig;4,39;;0;0;+;19
26604;104501;EK;1;beliebig;4,69;;0;0;I;19
26605;104501;H05;1;beliebig;3,74;;0;0;+;19
26606;104501;H08;1;beliebig;3,63;;0;0;+;19
26607;104501;H15;1;beliebig;3,35;;0;0;+;19
26608;104501;H20;1;beliebig;3,15;;0;0;+;19
26609;104501;H33;1;beliebig;2,64;;0;0;+;19
26610;104502;EK;1;beliebig;7,8;;0;0;I;19
26611;104502;H05;1;beliebig;6,23;;0;0;+;19
26612;104502;H08;1;beliebig;6,03;;0;0;+;19
26613;104502;H15;1;beliebig;5,57;;0;0;+;19
26614;104502;H20;1;beliebig;5,24;;0;0;+;19
26615;104502;H33;1;beliebig;4,39;;0;0;+;19
26616;104503;EK;1;beliebig;4,69;;0;0;I;19
26617;104503;H05;1;beliebig;3,74;;0;0;+;19
26618;104503;H08;1;beliebig;3,63;;0;0;+;19
26619;104503;H15;1;beliebig;3,35;;0;0;+;19
26620;104503;H20;1;beliebig;3,15;;0;0;+;19
26621;104503;H33;1;beliebig;2,64;;0;0;+;19
26622;104504;EK;1;beliebig;1,89;;0;0;I;19
26623;104504;H05;1;beliebig;1,51;;0;0;+;19
26624;104504;H08;1;beliebig;1,46;;0;0;+;19
26625;104504;H15;1;beliebig;1,35;;0;0;+;19
26626;104504;H20;1;beliebig;1,27;;0;0;+;19
26627;104504;H33;1;beliebig;1,06;;0;0;+;19
26628;104505;EK;1;beliebig;1,19;;0;0;I;19
26629;104505;H05;1;beliebig;0,95;;0;0;+;19
26630;104505;H08;1;beliebig;0,92;;0;0;+;19
26631;104505;H15;1;beliebig;0,85;;0;0;+;19
26632;104505;H20;1;beliebig;0,8;;0;0;+;19
26633;104505;H33;1;beliebig;0,67;;0;0;+;19
26634;104506;EK;1;beliebig;4,99;;0;0;I;19
26635;104506;H05;1;beliebig;3,98;;0;0;+;19
26636;104506;H08;1;beliebig;3,86;;0;0;+;19
26637;104506;H15;1;beliebig;3,56;;0;0;+;19
26638;104506;H20;1;beliebig;3,35;;0;0;+;19
26639;104506;H33;1;beliebig;2,81;;0;0;+;19
26640;104507;EK;1;beliebig;7,8;;0;0;I;19
26641;104507;H05;1;beliebig;6,23;;0;0;+;19
26642;104507;H08;1;beliebig;6,03;;0;0;+;19
26643;104507;H15;1;beliebig;5,57;;0;0;+;19
26644;104507;H20;1;beliebig;5,24;;0;0;+;19
26645;104507;H33;1;beliebig;4,39;;0;0;+;19
26646;104508;EK;1;beliebig;1,89;;0;0;I;19
26647;104508;H05;1;beliebig;1,51;;0;0;+;19
26648;104508;H08;1;beliebig;1,46;;0;0;+;19
26649;104508;H15;1;beliebig;1,35;;0;0;+;19
26650;104508;H20;1;beliebig;1,27;;0;0;+;19
26651;104508;H33;1;beliebig;1,06;;0;0;+;19
26652;104509;EK;1;beliebig;6,89;;0;0;I;19
26653;104509;H05;1;beliebig;5,5;;0;0;+;19
26654;104509;H08;1;beliebig;5,33;;0;0;+;19
26655;104509;H15;1;beliebig;4,92;;0;0;+;19
26656;104509;H20;1;beliebig;4,63;;0;0;+;19
26657;104509;H33;1;beliebig;3,88;;0;0;+;19
26658;104510;EK;1;beliebig;6,89;;0;0;I;19
26659;104510;H05;1;beliebig;5,5;;0;0;+;19
26660;104510;H08;1;beliebig;5,33;;0;0;+;19
26661;104510;H15;1;beliebig;4,92;;0;0;+;19
26662;104510;H20;1;beliebig;4,63;;0;0;+;19
26663;104510;H33;1;beliebig;3,88;;0;0;+;19
26664;104511;EK;1;beliebig;1,69;;0;0;I;19
26665;104511;H05;1;beliebig;1,35;;0;0;+;19
26666;104511;H08;1;beliebig;1,31;;0;0;+;19
26667;104511;H15;1;beliebig;1,21;;0;0;+;19
26668;104511;H20;1;beliebig;1,14;;0;0;+;19
26669;104511;H33;1;beliebig;0,95;;0;0;+;19
26670;104512;EK;1;beliebig;7,8;;0;0;I;19
26671;104512;H05;1;beliebig;6,23;;0;0;+;19
26672;104512;H08;1;beliebig;6,03;;0;0;+;19
26673;104512;H15;1;beliebig;5,57;;0;0;+;19
26674;104512;H20;1;beliebig;5,24;;0;0;+;19
26675;104512;H33;1;beliebig;4,39;;0;0;+;19
26676;104513;EK;1;beliebig;4,79;;0;0;I;19
26677;104513;H05;1;beliebig;3,82;;0;0;+;19
26678;104513;H08;1;beliebig;3,7;;0;0;+;19
26679;104513;H15;1;beliebig;3,42;;0;0;+;19
26680;104513;H20;1;beliebig;3,22;;0;0;+;19
26681;104513;H33;1;beliebig;2,7;;0;0;+;19
26682;104514;EK;1;beliebig;1,6;;0;0;I;19
26683;104514;H05;1;beliebig;1,28;;0;0;+;19
26684;104514;H08;1;beliebig;1,24;;0;0;+;19
26685;104514;H15;1;beliebig;1,14;;0;0;+;19
26686;104514;H20;1;beliebig;1,08;;0;0;+;19
26687;104514;H33;1;beliebig;0,9;;0;0;+;19
26688;104515;EK;1;beliebig;7,8;;0;0;I;19
26689;104515;H05;1;beliebig;6,23;;0;0;+;19
26690;104515;H08;1;beliebig;6,03;;0;0;+;19
26691;104515;H15;1;beliebig;5,57;;0;0;+;19
26692;104515;H20;1;beliebig;5,24;;0;0;+;19
26693;104515;H33;1;beliebig;4,39;;0;0;+;19
26694;104516;EK;1;beliebig;4,99;;0;0;I;19
26695;104516;H05;1;beliebig;3,98;;0;0;+;19
26696;104516;H08;1;beliebig;3,86;;0;0;+;19
26697;104516;H15;1;beliebig;3,56;;0;0;+;19
26698;104516;H20;1;beliebig;3,35;;0;0;+;19
26699;104516;H33;1;beliebig;2,81;;0;0;+;19
26700;104517;EK;1;beliebig;1,6;;0;0;I;19
26701;104517;H05;1;beliebig;1,28;;0;0;+;19
26702;104517;H08;1;beliebig;1,24;;0;0;+;19
26703;104517;H15;1;beliebig;1,14;;0;0;+;19
26704;104517;H20;1;beliebig;1,08;;0;0;+;19
26705;104517;H33;1;beliebig;0,9;;0;0;+;19
26706;104518;EK;1;beliebig;1,29;;0;0;I;19
26707;104518;H05;1;beliebig;1,03;;0;0;+;19
26708;104518;H08;1;beliebig;1;;0;0;+;19
26709;104518;H15;1;beliebig;0,92;;0;0;+;19
26710;104518;H20;1;beliebig;0,87;;0;0;+;19
26711;104518;H33;1;beliebig;0,73;;0;0;+;19
26712;104519;EK;1;beliebig;11,49;;0;0;I;19
26713;104519;H05;1;beliebig;9,17;;0;0;+;19
26714;104519;H08;1;beliebig;8,88;;0;0;+;19
26715;104519;H15;1;beliebig;8,21;;0;0;+;19
26716;104519;H20;1;beliebig;7,74;;0;0;+;19
26717;104519;H33;1;beliebig;6,47;;0;0;+;19
26718;104520;EK;1;beliebig;4,99;;0;0;I;19
26719;104520;H05;1;beliebig;3,98;;0;0;+;19
26720;104520;H08;1;beliebig;3,86;;0;0;+;19
26721;104520;H15;1;beliebig;3,56;;0;0;+;19
26722;104520;H20;1;beliebig;3,35;;0;0;+;19
26723;104520;H33;1;beliebig;2,81;;0;0;+;19
26724;104521;EK;1;beliebig;4,79;;0;0;I;19
26725;104521;H05;1;beliebig;3,82;;0;0;+;19
26726;104521;H08;1;beliebig;3,7;;0;0;+;19
26727;104521;H15;1;beliebig;3,42;;0;0;+;19
26728;104521;H20;1;beliebig;3,22;;0;0;+;19
26729;104521;H33;1;beliebig;2,7;;0;0;+;19
26730;104522;EK;1;beliebig;4,79;;0;0;I;19
26731;104522;H05;1;beliebig;3,82;;0;0;+;19
26732;104522;H08;1;beliebig;3,7;;0;0;+;19
26733;104522;H15;1;beliebig;3,42;;0;0;+;19
26734;104522;H20;1;beliebig;3,22;;0;0;+;19
26735;104522;H33;1;beliebig;2,7;;0;0;+;19
26736;104523;EK;1;beliebig;4,79;;0;0;I;19
26737;104523;H05;1;beliebig;3,82;;0;0;+;19
26738;104523;H08;1;beliebig;3,7;;0;0;+;19
26739;104523;H15;1;beliebig;3,42;;0;0;+;19
26740;104523;H20;1;beliebig;3,22;;0;0;+;19
26741;104523;H33;1;beliebig;2,7;;0;0;+;19
26742;104524;EK;1;beliebig;4,79;;0;0;I;19
26743;104524;H05;1;beliebig;3,82;;0;0;+;19
26744;104524;H08;1;beliebig;3,7;;0;0;+;19
26745;104524;H15;1;beliebig;3,42;;0;0;+;19
26746;104524;H20;1;beliebig;3,22;;0;0;+;19
26747;104524;H33;1;beliebig;2,7;;0;0;+;19
26748;104525;EK;1;beliebig;4,79;;0;0;I;19
26749;104525;H05;1;beliebig;3,82;;0;0;+;19
26750;104525;H08;1;beliebig;3,7;;0;0;+;19
26751;104525;H15;1;beliebig;3,42;;0;0;+;19
26752;104525;H20;1;beliebig;3,22;;0;0;+;19
26753;104525;H33;1;beliebig;2,7;;0;0;+;19
26754;104526;EK;1;beliebig;4,79;;0;0;I;19
26755;104526;H05;1;beliebig;3,82;;0;0;+;19
26756;104526;H08;1;beliebig;3,7;;0;0;+;19
26757;104526;H15;1;beliebig;3,42;;0;0;+;19
26758;104526;H20;1;beliebig;3,22;;0;0;+;19
26759;104526;H33;1;beliebig;2,7;;0;0;+;19
26760;104527;EK;1;beliebig;4,79;;0;0;I;19
26761;104527;H05;1;beliebig;3,82;;0;0;+;19
26762;104527;H08;1;beliebig;3,7;;0;0;+;19
26763;104527;H15;1;beliebig;3,42;;0;0;+;19
26764;104527;H20;1;beliebig;3,22;;0;0;+;19
26765;104527;H33;1;beliebig;2,7;;0;0;+;19
26766;104528;EK;1;beliebig;4,79;;0;0;I;19
26767;104528;H05;1;beliebig;3,82;;0;0;+;19
26768;104528;H08;1;beliebig;3,7;;0;0;+;19
26769;104528;H15;1;beliebig;3,42;;0;0;+;19
26770;104528;H20;1;beliebig;3,22;;0;0;+;19
26771;104528;H33;1;beliebig;2,7;;0;0;+;19
26772;104529;EK;1;beliebig;1,19;;0;0;I;19
26773;104529;H05;1;beliebig;0,95;;0;0;+;19
26774;104529;H08;1;beliebig;0,92;;0;0;+;19
26775;104529;H15;1;beliebig;0,85;;0;0;+;19
26776;104529;H20;1;beliebig;0,8;;0;0;+;19
26777;104529;H33;1;beliebig;0,67;;0;0;+;19
